LATITUD;LONGITUD;IDENTIFICADOR;NOMBRE PARADERO;VIA PARADERO;DIRECCION PARADERO
4.605072133;-74.124759527;113A08;Br. San Eusebio;Av. 1 de Mayo;Av. 1 de Mayo - Kr 51 F
4.603381108;-74.122733468;095A09;IED Benjamín Herrera;Av. 1 de Mayo;Av. 1 de Mayo - Kr 51
4.603597110;-74.122667465;206A08;Br. San Eusebio Kr 51;Av. 1 de Mayo;Av. 1 de Mayo - Kr 51
4.601770084;-74.120412400;025A09;IED Benjamín Herrera;Av. 1 de Mayo;Av. 1 de Mayo - Kr 40B
4.602147086;-74.120271393;047A08;AK 50;Av 1 de Mayo;Av. 1 de Mayo - Kr 41
4.604056104;-74.120540393;048A08;Br. San Eusebio;AK 50;AK 50 - CL 22 S
4.604015103;-74.120402389;015A08;Br. Remanso Sur;AK 50;AK 50 - Cl 19 S
4.605901115;-74.119563352;013A08;Br. Remanso Sur;AK 50;AK 50 - Cl 17 S
4.605994114;-74.119340345;014A08;Br. San Eusebio;AK 50;AK 50 - Dg 16 S
4.608175128;-74.118384303;050A08;Br. La Camelia;AK 50;AK 50 - Cl 1
4.607849125;-74.118167297;108A08;Av. Fucha;Kr 50;AK50 - Cl 1
4.617632361;-74.149967293;183A08;Ciudad Kennedy Oriental;Av. 1 de Mayo;Av. 1 de Mayo - Cl 38C S
4.617506359;-74.149869291;105A09;Br. Timiza;Av. 1 de Mayo;Av. 1 de Mayo - Cl 38B S
4.622450404;-74.150329282;203A08;Clínica Kennedy;Kr 78B;Kr 78B - Cl 36 S
4.622692406;-74.150326281;202A08;Br Ciudad Kennedy Central;KR 78B;Kr 78B - Cl 36 S
4.623826409;-74.148970231;204A08;Hsp. Del Sur Cl 35 S;Kr 78B;Kr 78B - Cl 35 S
4.624871415;-74.148348206;107A08;Cl 35A Sur;Kr  78B;Kr 78B - Cl 35A S
4.624752413;-74.148170200;201A08;Br Ciudad Kennedy Oriental;Kr 78K;Kr 78B - Cl 33A S
4.625482419;-74.148066193;118A08;Br Techo Kr 78F;Cl 26 S;Cl 26 S - Kr 78F
4.625249414;-74.147409173;119A08;Kr 78;Cl 26 S;Cl 26 S - Kr 78
4.618705350;-74.145704148;184A08;CAI Oneida;Av. 1 de Mayo;Av. 1 de Mayo - Cl 35B S
4.618850346;-74.144738116;104A09;Br. Provivienda Occidental;Av. 1 de Mayo;Tv  72N - Cl 35B S
4.622848381;-74.144817099;122A08;Kr 73C;Cl 26 S;Cl 26 S - Kr 73C
4.621776368;-74.143979077;123A08;IED Kennedy;Cl 26 S;Cl 26 S - Kr 73B
4.627662449;-74.150463262;121A08;Kr 78L;Cl 26 S;Cl 26 S - Kr 78L
4.627410444;-74.149763240;120A08;Kr 78H;Cl 26 S;Cl 26 S - Kr 78H
4.628652452;-74.149304219;197A08;Br Ciudad Kennedy Norte;KR 78K;Kr 78K - CL 3 S
4.626146420;-74.147195162;198A08;AC 26 Sur;KR 78B;Kr 78B - Cl 0
4.626091419;-74.146898152;091A08;Br. Techo;Kr 78B;Kr 78B - Cl 1 S
4.629247449;-74.147688163;487A08;Kr 78 H;Cl 3;Cl 3 - Kr 78 H
4.633067483;-74.147833149;078A07;Br Pio XII;Tv  78C;Tv  78C - Cl 6A
4.627931432;-74.146392127;489A08;Br Mandalay;Cl 3;Cl 3 - Kr 78B
4.626348408;-74.144249064;491A08;Dg  5 A;Dg  5 A;Dg 5 A - Kr 74
4.626260407;-74.144128061;490A08;Kr 74;Dg 5 A;Dg 5A - Kr 74
4.626660403;-74.142733013;520A08;Kr 73B Bis;Kr 73B Bis;Kr 73B Bis - Dg 3
4.631287452;-74.144609052;058A07;Estación Banderas;Av. Américas;Av Américas  - Kr 78A
4.630538438;-74.143092006;092A08;Br Mandalay;Av. Américas;Av Américas  - Kr 73C
4.619261337;-74.142078027;185A08;Ciudad Kennedy Oriental;Av. 1 de Mayo;Av. 1 de Mayo - Cl 35 S
4.620042342;-74.141779013;117A08;IED Kennedy;Cl 26 S;Cl 26 S - Kr 72C
4.618338317;-74.139636951;015A09;Av. 1 de Mayo;Av. Boyacá;Av. Boyacá  - Av. 1 de Mayo
4.617986313;-74.139426946;014A09;Av. 1 de Mayo;Av. Boyacá;Av. Boyacá  - Cl 31 S
4.624040361;-74.138613890;157A08;Pq Mundo Aventura;Av. Boyacá;Av. Boyacá - Cl 2
4.624504363;-74.138135872;205A08;Pq Mundo Aventura;Av. Boyacá;Av. Boyacá  - Cl 2 A Bis
4.625475361;-74.136107801;142A08;Mundo Aventura;Cl 3;Cl 3 - Kr 71C
4.627332405;-74.141810979;492A08;Br Mandalay Kr 72;Dg  5 A;Dg 5 A - Kr 72A
4.625826379;-74.139127899;494A08;Parroquia San Pio X;Cl 3;Cl 3 - Kr 72
4.628411399;-74.138750874;495A08;Clínica del Occidente;Dg  5 A;Dg 5 A - Kr 72 BIS
4.630358427;-74.141007939;093A08;Estación Mandalay;Av. Américas;Av Américas  - Kr 73
4.630871427;-74.140102906;059A07;Estación Mandalay;Av. Américas;Av Américas  - Kr 72B
4.629654390;-74.134529729;094A08;Estación Mundo Aventura;Av. Américas;Av Américas  - Kr 71B
4.632121426;-74.137733823;102A07;Av. de las Américas;Av. Boyacá;Av. Boyacá  - Cl 6D
4.632497427;-74.137343808;103A07;Av. De las Américas;Av. Boyacá;Av. Boyacá  - Cl 7A
4.630410398;-74.135019742;060A07;Estación Mundo Aventura;Av. Américas;Av. Américas  - Kr 71B Bis
4.635356485;-74.144100016;077A07;Br Castilla;Tv  78C;Tv  78C - Cl 7A
4.635391483;-74.143820007;084A07;Br las Dos Avenidas;Tv  78C;Tv  78C - Dg 7A
4.647385612;-74.149129123;125A07;CL 8A;Av. Ciudad de Cali;Av Ciudad de Cali - Cl 8A
4.647603610;-74.148298095;124A07;Conciliación Comunitaria Kenne;Av. Ciudad de Cali;Av Ciudad de Cali - Cl 8C
4.637847495;-74.141825929;076A07;Br Castilla;Kr  78;Kr 78 - Cl 7F
4.637626482;-74.139461853;048A07;Pq Deportivo Castilla;Cl 8;Cl 8 - Kr 73
4.640663512;-74.140356868;075A07;Br Bavaria;Kr  78;Kr 78 - Cl 8C
4.637105469;-74.137843802;054A07;Kr 72A;Cl 8;Cl 8 - Kr 72A
4.636301457;-74.136770771;104A07;Cooperativa de Sub-Oficiales;Av. Boyacá;Av. Boyacá  - AC 8
4.637364467;-74.136857769;068A07;Br. Bavaria;Av. Boyacá;Av. Boyacá  - Cl 8
4.639753487;-74.136858757;074A07;Kr 72A;Cl 9;Cl 9 - Kr 72A
4.638978475;-74.135738724;105A07;Cooperativa de Sub-Oficiales C;Av. Boyacá;Av. Boyacá  - Cl 9
4.641105490;-74.134978689;107A07;Cooperativa de Sub-Oficiales;Av. Boyacá;Av. Boyacá  - Cl 10
4.625173344;-74.132985700;141A08;Br. Hipotecho Occidental;Cl 3;Cl 3 - Kr 70B
4.624978331;-74.130787629;140A08;Kr 69F;Cl 3;Cl 3 - Kr 69F
4.625499328;-74.129227575;503A08;Br. Hipotecho Cl 3A;Kr  69B;Kr 69B - Cl 3A
4.627131342;-74.129069562;504A08;Br. Hipotecho Cl 5;Kr  69B;Kr 69B - Cl 5
4.629198360;-74.129203557;095A08;Estación Marsella;Av. Américas;Av Américas  - Kr 69B
4.628862356;-74.128904549;505A08;Estación Marsella;Kr  69B;Kr 69B - AC 6
4.629802365;-74.129157553;061A07;Estación Marsella;Av. Américas;Av Américas  - Kr 69C
4.620031265;-74.125808490;001A08;Br. Hipotecho Sur;Av. Congreso Eucarístico;AK 68- Cl 3 S
4.620049264;-74.125423477;156A08;Br. Galán;AK 68;AK 68 - Cl 1 S
4.623422284;-74.123608401;045A08;Br. Galán;Av. Ciudad Montes;AC 3 - Kr 66 A
4.623544283;-74.123247389;038A07;Br. La Pradera;Av. Ciudad Montes;AC 3 - Kr 66 A
4.621241255;-74.121526343;044A08;Br. Galán;Av. Ciudad Montes;AC 3 - Kr 60
4.621095251;-74.120900324;037A07;Br San Gabriel;Av. Ciudad Montes;AC 3 - Kr 60
4.619932237;-74.120207306;043A08;Br. Galán;Av. Ciudad Montes;AC 3 - Kr 56A
4.619521230;-74.119292278;036A07;Br. Colón;Av. Ciudad Montes;AC 3 - Kr 56
4.628507309;-74.119806252;063A07;Estación Pradera;Av. Américas;Av Américas  - Kr 65A
4.628933312;-74.119773249;062A07;Estación Pradera;Av. Américas;Av Américas  - Kr 65
4.629872330;-74.121814312;091A07;Cl 8;AK 68;AK 68 - Cl 9
4.631779345;-74.121475291;096A07;Colegio Nicolás Esguerra;AK 68;AK 68- Cl 8
4.632357346;-74.120778266;101A07;Colegio Nicolás Esguerra;AK 68;AK 68- Cl 10
4.643998501;-74.132275587;106A07;Bavaria;Av. Boyacá;Av. Boyacá  - AC 12
4.644805508;-74.132124578;093A07;Av. Alsacia;Av. Boyacá;Av. Boyacá - CL 12
4.645997510;-74.130506519;331A07;Br. Villa Alsacia;Av. Boyacá;Av. Boyacá  - AC 12A
4.648434518;-74.127926423;055A07;Br. Interindustrial;Av. Boyacá;Av. Boyacá  - Cl 13
4.648170515;-74.127608414;056A07;Br. Villa Alsacia Cl 13;Av. Boyacá;Av. Boyacá  - Cl 13
4.640212423;-74.122667290;020A07;Br. Lusitania;Av. Centenario;AC 13 - AK 68D
4.634922365;-74.120146233;072A07;Cl 11;AK 68;AK 68- Cl 11
4.636796376;-74.119152191;095A07;Br Lusitania;AK 68;AK 68- CL 12A
4.636488373;-74.118891184;094A07;AC 13;AK 68;AK 68- Cl 12A
4.639825414;-74.121543255;022A06;Br. Granjas de Techo;Av. Centenario;Av. Centenario - AK 65
4.643356456;-74.124065321;041A07;Br. Villa Alsacia Kr 69B;Av. Centenario;Av. Centenario - Kr 69B
4.643709457;-74.123679306;021A06;Br. Montevideo;Av. Centenario;Av. Centenario - Kr 68B
4.647315496;-74.125361344;073A07;Br. Villa Alsacia;Av. Centenario;Av. Centenario - Av Boyacá
4.647056491;-74.124700324;110A06;Br. Franco;Av. Centenario;Av. Centenario - Kr 69B
4.650420753;-74.172824886;407A08;Br Galán;Cl 34A S;Cl 34A S - Kr 99A
4.650329743;-74.170944825;510A08;Kr 97F;Kr 97F;Kr 97F - Cl 34 Bis S
4.650482745;-74.171049828;511A08;Kr 97F;Kr 97F;Kr 97F - Cl 34 Bis S
4.650217737;-74.169884791;302A08;Kr 97A;Cl 26 S;Cl 26 S - KR 97A
4.666426802;-74.154437206;224A07;Urb Sabana Grande Dg 15A;Dg 15A;Dg 15A - Kr 99
4.666477802;-74.154381204;226A07;Urb. Pq Empresarial Santa Hele;Kr 104;Dg 15A - Kr 98A
4.680161969;-74.164491469;222A07;Urb La Estancia;Kr 119A;Kr 119A - CL 14B
4.669193843;-74.157993309;294A07;Br Zona Franca Kr 106 Costado;Kr 106;Kr 106 - Cl 14
4.669401831;-74.155238218;296A07;Br Cundinamarca Dg 15;Dg 15A;Dg 15A - Kr 104
4.669417832;-74.155366222;225A07;Br. Caldas;Dg 15A;Dg 15A - Kr 104
4.670778848;-74.156224243;405A00;Urb. Centro Empresarial De La;Kr 106;Kr 106 - Dg 15 A
4.670796847;-74.156037237;295A07;Urb  Sabana Grande  Kr 106;Kr 106;Kr 106 - Cl 14
4.669952829;-74.153913171;227A07;Br Sabana Grande Kr 104;Kr 104;Kr 104 - Cl 15A
4.669422809;-74.150735070;208A06;Br. La Laguna Fontibón;Kr 100;Kr 100 - Dg 16A
4.673507858;-74.153487140;132A07;Éxito Portal de la Sabana Kr 1;Kr 106;Kr 106 - AC 13
4.673607855;-74.152628112;015A06;C.C. Portal de La Sabana;Av. Centenario;AC 13 - Kr 106
4.674362864;-74.153205127;015A07;C.C. Portal de La Sabana;Av. Centenario;AC 13 - Kr 106
4.670689825;-74.151690095;014A06;Br Barichara;Av. Centenario;AC 13 - Kr 101
4.672574840;-74.151356075;380A06;Pq. Centenario;Dg 16 B;Dg 16B - CL 104
4.682084946;-74.156381194;012A07;Br. El Charco;Av. Centenario;Dg 16 - AK 115B
4.682275946;-74.155997180;012A06;Br Santiago;Av. Centenario;AC 13 - Kr 115
4.677358894;-74.154091141;013A07;Zona Franca;Av. Centenario;Dg 16 - Kr 108A
4.677536894;-74.153695128;013A06;Urb Portal Del Centenario;Av. Centenario;AC 13 - Kr 107A
4.675677867;-74.151506065;359A06;Urb Portal Del Centenario Tv;Kr 107A;Tv 107A - Dg 16B
4.680557916;-74.152987090;159A06;Br Villa Carmenza;CL 17;CL 17 - Kr 112B
4.680603916;-74.152914087;160A06;Br. Villa Carmenza;Cl 17;Cl 17 - Kr 112
4.678993893;-74.150861028;163A06;Br El Carmen Fontibón;Cl 17;Cl 17 - Kr 109
4.693983107;-74.168248526;009A06;Br. Puente Grande;Av. Centenario;AC 17 - AK 134A
4.695114112;-74.167360491;210A06;Br. Puente Grande;AK 135;AK 135 - Cl 17C
4.696464133;-74.169182544;213A06;Cl 17A;AK 137A;AK 137A - Cl 17A
4.695466114;-74.167165483;211A06;Br. Puente Grande;AK 135;AK 135 - Cl 17C
4.696643127;-74.167639493;214A06;Cl 17D;Cl 17B;Cl 17D - AK 135
4.683219997;-74.164881467;292A07;Urb La Estancia Cl 15;Kr 123;Kr 123 - CL 15
4.683134996;-74.164796465;291A07;Urb La Estancia Kr 123;Kr 123;Kr 123 - CL 15
4.689571045;-74.163400388;010A07;Bodegas Industriales;Av. Centenario;AC 13 - Kr 127
4.689824046;-74.163120377;010A06;Br. San Pablo Jericó;Av. Centenario;AC 17 - AK 127
4.690688054;-74.163167375;058A06;Ministerio de Transporte Sede;Kr 128;Kr 128 - AC 17
4.686589004;-74.160247299;230A07;Br  San Pablo;Kr 123;Kr 123 - AC 17
4.687371012;-74.160533304;011A07;Incolbestos;Av. Centenario;AC 17 - Kr 123B
4.687826016;-74.160500301;011A06;Br El Laurel;Av. Centenario;AC 13 - Kr 126
4.683652959;-74.156223181;162A06;Br San Pablo Jericó;Cl 17;Cl 17 - Kr 116A
4.683569957;-74.156000174;161A06;Br. San Pablo Jericó;Cl 17;Cl 17 - Kr 116
4.650675623;-74.145596992;127A07;Br. El Tintal Urbano;Av. Ciudad de Cali;Av Ciudad de Cali - Cl 10B
4.650546621;-74.145464988;040A07;Br. El Vergel Oriental;Av. Ciudad de Cali;Av. Ciudad de Cali - Cl 10B
4.652361627;-74.143394911;126A07;Uniagustiniana;Av. Ciudad de Cali;Av Ciudad de Cali - AC 12
4.653580634;-74.142741884;129A07;U Uniagustiniana;Av. Ciudad de Cali;Av Ciudad de Cali - AC 12
4.665487744;-74.144200874;017A06;Urb. Valparaíso;Av. Centenario;AC 13 - Kr 96B
4.657332644;-74.138101714;128A07;Br. El Vergel;Av. Ciudad de Cali;Av Ciudad de Cali - Cl 15A
4.658399644;-74.136294649;130A07;Br. El Vergel;Av. Ciudad de Cali;Av Ciudad de Cali  - Cl 15A
4.663025695;-74.138531700;018A06;Br Prado Grande;Av. Centenario;AC 13 - Kr 89
4.666796772;-74.147771985;016A06;Br San Pedro;Av. Centenario;AC 13 - Kr 96H
4.672090830;-74.150230040;365A06;Br. La Laguna Fontibón;Cl 16F;Cl 16F - Kr 103B
4.671100813;-74.148506988;237A06;Br. La Laguna Fontibón;Kr 100;Kr 100 - Cl 16F
4.671134813;-74.148344983;238A06;Br. La Laguna Fontibón;Kr 100;Kr 100 - Cl 16F
4.672350815;-74.146770925;239A06;IED Pablo Neruda;Kr 100;Kr 100 - Cl 16I
4.673072824;-74.147314940;240A06;Hsp. Fontibón;Kr 102;Kr 102 - CL 16I
4.669965780;-74.143690836;061A06;N/A;Cl 17;Cl 17 - 96H-27
4.673293821;-74.146230903;166A06;Centro Fontibón;Cl  17;Cl 17 - AK 100
4.673744819;-74.145069863;124A06;Pl. Pq. de Fontibón Kr 100;Kr 100;Kr 100 - Cl 17A
4.673389810;-74.143747821;112A06;Pl. Fundacional  Fontibón;KR 99;Kr 99 - Cl 18A
4.675024856;-74.150281028;363A06;Pq Centenario;Dg 16F Bis;Cl 16 - Kr 105A
4.675140853;-74.149465000;372A06;Br El Carmen Fontibón;Kr 105;Kr 105 - Cl  16I
4.677280872;-74.149650996;063A06;FUSM;Cl 17;Cl 17 - Kr 107
4.677428875;-74.150043008;358A06;Br San Enrique Kr 107A;Kr 107A;Kr 107A - Cl 17
4.678773889;-74.150429014;164A06;Br. Belén Fontibón;Cl 17;Cl 17 - Kr 109
4.675683851;-74.148287959;062A06;Col Mil José Antonio Galán;Cl 17;Cl 17 - Kr 103B
4.675873853;-74.148221956;165A06;Centro Fontibón Kr 104B;Cl  17;Cl 17 - Kr 104B
4.675527823;-74.142808780;157A06;Fontibón Kr 100;Kr 100;Kr 100 - CLL 20
4.668739757;-74.141095757;366A06;VILLEMAR;Kr  96C;Kr 96C - 17A-58/54
4.670402760;-74.138735671;367A06;SENA FONTIBON;Kr  96C;Kr 96C - 20A-10/12
4.671639762;-74.137000608;368A06;COLEGIO TERESITA;Kr  96C;TV 96B - KR 20D-30 Al lado
4.672342768;-74.136949603;076A06;Subcentral Fontibón;AC 22;AC 22 - Kr 96 C
4.671997760;-74.136064576;077A06;Subcentral Fontibón;AC 22;AC 22 - Kr 96C
4.675677816;-74.141048722;387A06;Estación Tren Fontibón;KR 99;Kr 99 - Cl 20C
4.675603811;-74.140153693;078A06;Instituto Comercial Nuestra Se;AC 22;AC 22 - Kr 97B
4.675774812;-74.139975686;080A06;IED Costa Rica;AC 22;AC 22 - Kr 98A
4.677972828;-74.139402657;156A06;Br. La Cabaña;KR 100;Ak 100 - Cl 22I
4.678131829;-74.139382655;113A06;Br. La Cabaña;KR 100;Kr 100 - Cl 22I
4.679174819;-74.135359518;248A06;Salón comunal Arabia;Cl 23G;Cl 23G - Kr 98
4.680354830;-74.135611521;374A06;Br. La Cabaña Fontibón;Kr 100;Kr 100 - Cl 23H
4.680735830;-74.134846494;158A06;Br. San José de Fontibón;Kr 100;Kr 100 - Av Esperanza
4.681004831;-74.134772490;114A06;N/A;CARERRA 100;Kr 100 - 23H-83
4.663341670;-74.132802511;155A06;C.C. Hayuelos;Av. Ciudad de Cali;Av Ciudad de Cali - Cl 20
4.663112666;-74.132484502;067A06;C.C. Hayuelos;Av. Ciudad de Cali;Ak 86 - Cl 20
4.651763531;-74.124656300;135A06;AC 17;Av. Boyacá;Av. Boyacá - AC 17
4.651255525;-74.124316291;194A06;Br Franco;Av. Boyacá;Av. Boyacá - CL 19
4.654186538;-74.121728192;136A06;C. C. Montevideo Plaza;Av. Boyacá;Av. Boyacá - Cl 21
4.655104545;-74.121673186;196A06;C.C Montevideo Plaza;Av. Boyacá;Av. Boyacá - AC 22
4.659425564;-74.117865040;133A06;C. C. los Tres Elefantes;Av. Boyacá;Av. Boyacá - Cl 23
4.665535624;-74.119486064;145A06;Br. Capellanía;Av. Esperanza;Av Esperanza - Kr 74A Bis
4.665508623;-74.119228055;144A06;Br. Modelia;Av. Esperanza;Av Esperanza - Kr 74
4.669012723;-74.133783516;088A06;Kr 93;AC 22;AC 22 - Kr 93
4.669298725;-74.133505505;089A06;Servisalud Capellanía;AC 22;AC 22 - Kr 92
4.667089698;-74.131889463;181A06;Kr 88A;AC 22;AC 22 - Kr 88A
4.667728704;-74.131954462;182A06;Campo Deportivo Urbanización C;AC 22;AC 22 - Kr 87C
4.666765686;-74.130064405;154A06;Av. Ferrocarril;Av. Ciudad de Cali;Av Ciudad de Cali - AC 22
4.668105690;-74.128421344;026A06;Br. Los Baleares;Av. Ciudad de Cali;Ak 86 - Cl 22F
4.669086697;-74.128117329;191A06;Urb. Fuente Del Dorado;Av. Ciudad de Cali;Ak 86 - Cl 22F
4.671175705;-74.126183256;027A06;Br. Mallorca;Av. Ciudad de Cali;Ak 86 - Cl 23 Bis
4.672933720;-74.126085244;150A06;Br. Ferrocaja Fontibón;Av. Esperanza;Av Esperanza - Kr 90
4.673226723;-74.126159245;108A06;Urb. Villas Del Pinal;Av. Esperanza;Av Esperanza - Kr 90
4.678716796;-74.131620398;046A06;Pq. Empresarial La Cofradía;Av. Esperanza;Av Esperanza - Kr 96H
4.680762823;-74.133510450;151A06;Iglesia San José de Fontibón;Av. Esperanza;Av Esperanza - Kr 99
4.680671821;-74.133145438;152A06;Iglesia San José de Fontibón;Av. Esperanza;Av EsperanzaA - Kr 99
4.682098829;-74.132351405;330A06;Br. San José De Fontibón;DG 24C;Dg 24C - Kr 99
4.679072799;-74.131424390;072A06;Urb. La Cofradía;Av. Esperanza;Av Esperanza - Kr 96
4.680971815;-74.131453381;373A06;Br. Puerta De Teja;AK 97;AK 97 - Cl 24B
4.676019759;-74.128602312;189A06;Humedal de Capellanía;Av. Esperanza;Av Esperanza - Kr 95A
4.668560662;-74.121942130;147A06;Centro Médico Modelia;Av. Esperanza;Av Esperanza - Kr 81C
4.670437688;-74.123900185;149A06;Br. Modelia Occidental Kr 84;Av. Esperanza;Av Esperanza - Kr 85B
4.670545688;-74.123762180;148A06;Br. Bosque de Modelia;Av. Esperanza;Av EsperanzaA - Kr 85B
4.671528706;-74.125668237;028A06;Br. Rincón De Modelia;Av. Ciudad de Cali;Ak 86 - Av Esperanza
4.672734713;-74.124976209;193A06;Br. Villa del Pinar;Av. Ciudad de Cali;Ak 86 - Av Esperanza
4.671800704;-74.124888210;192A06;Br. Bosque de Modelia;Av. Esperanza;Av EsperanzaA - AK 86
4.667965656;-74.121666123;146A06;Br. Modelia Occidental;Av. Esperanza;Av Esperanza - Kr 81
4.667014642;-74.120453088;045A06;Br. Santa Cecilia;Av. Esperanza;Av Esperanza - Kr 80B
4.675385723;-74.122406112;029A06;Centro Empresarial Dorado Plaz;Av. Ciudad de Cali;Av. Calí - Cl 25B
4.677286734;-74.121375069;153A06;Centro Industrial La Rabida;Av. Ciudad de Cali;Av Ciudad de Cali - Dg 25G
4.676897717;-74.118609980;394A06;CC Dorado Plaza;AC 26;AC 26 - KR 85D
4.677062717;-74.118315970;403A05;Br. San Cayetano;AC 26;AC 26 - KR 85D
4.680132755;-74.120597029;074A06;Portal Eldorado;Av. Eldorado;AC 26 - AK 86
4.680396756;-74.120285018;037A05;Portal Eldorado;Av. Eldorado;AC 26 - AK 86
4.696038996;-74.141897651;381A06;Terminal de carga nacional;Av Eldorado;Av Eldorado - Kr 116
4.698388011;-74.140897607;377A05;Aeropuerto Internacional Eldor;Av Eldorado;Aeropuerto Internacional Eldor
4.692704936;-74.135499457;382A06;CAC (Centro Administrativo de;Av Eldorado;Av Eldorado - Kr 112
4.693263941;-74.135541456;379A05;Puente Aéreo;Av Eldorado;Av Eldorado - Kr 109
4.709382115;-74.142667611;070A05;Br Sabanas Del Dorado Cl  63B;Cl  63B;Cl 63B - Kr 116A
4.711299138;-74.144018646;110A05;Br. Sabana del Dorado;Cl 63B;Cl 63B - Kr 119C
4.713040149;-74.143211611;068A05;Liceo Salomón Sabio;Kr 121;Kr 121 - Cl 63G
4.703227028;-74.135707413;208A05;Kr 112;AC 63;AC 63 - Kr 112
4.703232022;-74.134584376;216A05;Br Marandú Cl  63;Kr 112;Kr 112 - Cl 64
4.705640054;-74.136921441;064A05;Br Bonaire Cl 64;Cl  64;Cl 64 - Kr 112C
4.706211060;-74.136973440;065A05;Br Bonaire Cl 64;Cl 64;CL 64 - Kr 112C
4.705297045;-74.135647401;218A05;Br Villa Gladys;Tv  112B BIS;Tv 112B BIS - Cl 64C
4.708331094;-74.140269538;066A05;Br Los Laureles Kr 113B;Kr 113B;Kr 113B - Cl 63C
4.710252107;-74.139423500;067A05;Terminal TUYO;Cl 64;Cl 64 - Kr 113D
4.711599118;-74.139427494;219A05;Br El Palmar Kr 116C;Kr 116C;Kr 116 C - Cl 64B
4.710585107;-74.138844480;220A05;Br Linterama;Tv  113F;Tv 113F - Cl 64B
4.710644107;-74.138789478;221A05;Cl 64B;Tv  113F;Tv 113F - Cl 64B
4.712290130;-74.140598529;069A05;C.C. Muisca;Cl 64;Cl 64 - Kr 118B
4.714373154;-74.141915562;111A05;Unidad Médica Emaus Hospital E;Cl 64;Cl 64 - Kr 121
4.715145162;-74.142083564;071A05;Pq. Engativá;Cl 65;Cl 64 - Kr 122A
4.711162097;-74.135838378;223A05;Br Linterama;Cl 67;Cl 67 - Kr 115A
4.711614096;-74.134913346;386A05;KR 115;KR 115;KR 115 - CL 68
4.713058120;-74.137174413;224A05;Br. Nuevo Milenio Cl  67;Cl  67;Cl 67 - Kr 116C
4.712849112;-74.135913373;215A05;Br Villa Teresita;KR 115D;KR 115D - CL 69A
4.713852114;-74.134557323;227A05;Br Villa Teresita;Cl 70A BIS;Cl 70A BIS - Kr 115D
4.689543888;-74.131230332;075A06;CEA;Av. Eldorado;AC 26 - AK 103
4.689920890;-74.130935321;194A05;CEA;Av. Eldorado;AC 26 - AK 103
4.688522869;-74.129264273;378A05;AK 100;Av Eldorado;Av Eldorado - Kr 100 Bis
4.691333913;-74.133198388;380A05;Puente Aéreo;Av Eldorado;Av Eldorado - Kr 106
4.696664928;-74.126878155;203A05;Alameda;AC  63;AC 63 - 105-66
4.696648923;-74.126018127;228A05;ALAMEDA N-S;Kr  105;Kr 105 - 64-17
4.684647814;-74.124686142;125A06;Portal Eldorado;Av. Eldorado;AC 26 - AK 96
4.684132804;-74.123526106;038A05;Portal Eldorado;Av. Eldorado;AC 26 - Tv  93
4.687889814;-74.119111943;096A05;Pq Empresarial El Dorado;Tv  93;Tv  93 - Cl 53
4.690846843;-74.119763950;201A05;AC 63;AC  63;AC 63 - Kr 96
4.693563882;-74.122986043;202A05;Portal de Santa Inés;AC  63;AC 63 - KR 97C-20 enfrente
4.694069887;-74.123153046;063A05;Portal de Santa Inés;AC  63;AC 63 - 97C-12 (AL OESTE)
4.698646931;-74.123974050;259A05;VILLA DEL MAR;Kr 105;Kr105 - 67-07
4.691934854;-74.120085955;062A05;Alamos Norte Sector Industrial;Cl 63;Cl 63 - AK 96
4.693629865;-74.119413925;056A05;Cl 65;Kr  96;Kr 96 - Cl 65
4.695020871;-74.118233880;402A05;N/A;Cl 66 A;Cl 66 A - Kr 96A
4.696787899;-74.120762954;399A05;N/A;Cl 66 A;Cl 66 A - Kr 98
4.697676905;-74.120448939;401A05;N/A;Kr 99;Kr 99 - Cl 68 A
4.695320875;-74.118356882;398A05;N/A;Cl 66 A;Cl 66 A - Kr 96 A
4.702287012;-74.134158367;206A05;Parque Público Villa Gladys II;AC 63;AC 63 - Kr 111C
4.701523003;-74.133576351;207A05;Br. San Antonio Urbano;AC 63;AC 63 - Kr 111
4.703376019;-74.133587343;232A05;Br Marandú Cl  64;Kr 111C;Kr 111 C  - Cl  64 A
4.700599983;-74.131268280;045A05;Av. Gonzalo Ariza;Kr 110 Bis;Kr 110 Bis - Cl 64
4.699575973;-74.130966275;204A05;Br San Antonio Cl 63;AC 63;AC 63 Kr 109 A
4.699605972;-74.130662265;205A05;Br San Antonio  Cl 63;AC 63;AC 63 Kr 108B
4.700288978;-74.130830267;046A05;Instituto Divino Niño;Kr 110;Kr 110 - Cl 63
4.701868991;-74.130523249;236A05;Br San Antonio;Cl 64D;Cl 64D - Kr 110
4.701938991;-74.130527249;237A05;Cl 64D;Cl 64D;Cl 64D - Kr 110
4.703847019;-74.132921318;241A05;Br Vereda Centro;Cl 64D;Cl 64D - Kr 111B
4.703743018;-74.132876317;240A05;Cl 64D;Cl 64D;Cl 64D - Kr 111B
4.705516029;-74.132049282;243A05;Br Marandú Cl  67;Kr 111C;Kr 111 C - Cl  67
4.705514029;-74.131920277;242A05;Br Marandú Cl  67;Kr 111C;Kr 111C - Cl  67 B
4.699486961;-74.128636199;244A05;LAS MERCEDES II;Kr  106A;Kr 106A - 64-14
